generation;sosa;id;prenom;nom;sexe;source;nb_infos;nb_evenements;nb_sources;nb_parents;forme_parents;parents_mariage_date;parents_mariage_lieu;profession;sous_titre;titre_noblesse;note_titre_noblesse;nb_notes;nb_notes_longues;infos;nb_err;GeneanetSpider 1.0.26 18/04/2025 à 01:10
21;1942394;@I00206@;Armand;DE RETOURTOUR;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=armand&n=de+retourtour;2;0;0;2;forme2;1274;"";"";"";"";"";0;0;"- Né en 1245
- Décédé en 1310, à l'âge de 65 ans";0;
21;1942368;@I00207@;Bernard;DE CADOËNE DE GABRIAC;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bernard&n=de+cadoene+de+gabriac&oc=2;3;0;0;2;forme2;;"";"Co-seigneur des châteaux de Mandement et de Calberte (48)";"";"";"";0;0;"- Né en 1230
- Décédé en 1269, à l'âge de 39 ans
- Co-seigneur des châteaux de Mandement et de Calberte (48)";0;
21;1942385;@I00208@;Peytavine;DE VALDUN;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=peytavine&n=de+valdun;3;0;1;0;;;"";"Dame de St Remèze et de Bidons en Vivarais";"";"";"";0;0;"- Née en 1240
- Décédée en 1278, à l'âge de 38 ans
- Dame de St Remèze et de Bidons en Vivarais";0;
21;1942337;@I00209@;?;?;F;https://gw.geneanet.org/oollierbolvin?lang=fr&i=7312;0;0;1;0;;;"";"";"";"";"";0;0;"";0;
21;1942336;@I00210@;Aynier 2;DE LA ROQUE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=aynier+2&n=de+la+roque;2;0;1;2;forme2;;"";"";"";"";"";0;0;"- Né vers 1230
- Décédé vers 1279, à l'âge d'environ 49 ans";0;
21;1942339;@I00211@;Lévezonne;DE LEVEZOU;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=levezonne&n=de+levezou;2;0;1;2;forme2;;"";"";"";"";"";0;0;"- Née vers 1205
- Décédée";0;
21;1942338;@I00212@;Guillaume;DE MOSTUEJOULS;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guillaume&n=de+mostuejouls;2;0;1;2;forme2;;"";"";"";"";"";0;0;"- Né vers 1200
- Décédé";0;
21;1942389;@I00213@;Marguerite;DE MURAT;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=marguerite&n=de+murat;3;0;1;2;forme2;vers 1272;"";"Dame de Chaylane de Valentinois et d'Auvergne";"";"";"";0;0;"- Née vers 1260
- Décédée
- Dame de Chaylane de Valentinois et d'Auvergne";0;
21;1942391;@I00214@;Maralde;DE CANILLAC DE SEVERAC DE COMBRET;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=maralde&n=de+canillac+de+severac+de+combret;2;0;1;2;forme2;avant 1264;"";"";"";"";"";0;0;"- Née vers 1245
- Décédée";0;
21;1942388;@I00215@;Astorg 9;DE PEYRE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=astorg+9&n=de+peyre&oc=2;3;0;1;2;forme2;vers 1272;"";"Baron de Peyre";"";"";"";1;0;"- Né en 1257
- Décédé en 1316, à l'âge de 59 ans
- Baron de Peyre";0;
21;1942390;@I00216@;Guérin 4;DE CHATEAUNEUF-RANDON D'APCHIER;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guerin+4&n=de+chateauneuf+randon+d+apchier;3;0;1;2;forme2;avant 1264;"";"Seigneur d'Apchier, de st Chély, de St Auban (48)";"";"";"";0;0;"- Né vers 1245
- Décédé en 1301, à l'âge d'environ 56 ans
- Seigneur d'Apchier, de st Chély, de St Auban (48)";0;
21;1942384;@I00217@;Guy;DE CHATEAUNEUF-RANDON D'ALLENC;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guy&n=de+chateauneuf+randon+d+allenc;3;0;1;2;forme2;;"";"Baron d'Allenc, seigneur de Tines";"";"";"";0;0;"- Né en 1238
- Décédé en 1278, à l'âge de 40 ans
- Baron d'Allenc, seigneur de Tines";0;
22;3884737;@I00218@;?;?;F;https://gw.geneanet.org/oollierbolvin?lang=fr&i=8172;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
22;3884736;@I00219@;Raymond 1er;DE CADOËNE DE GABRIAC;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=raymond+1er&n=de+cadoene+de+gabriac;3;0;0;2;forme2;;"";"Chevalier,seigneur de Cadoine";"";"";"";0;0;"- Né vers 1200
- Décédé
- Chevalier,seigneur de Cadoine";0;
22;3884789;@I00220@;Seigneuresse;DE DUNIERES;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=seigneuresse&n=de+dunieres;2;0;0;2;forme2;;"";"";"";"";"";1;0;"- Née en 1220
- Décédée";0;
22;3884785;@I00221@;Béraude;N;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=beraude&n=n;2;0;0;0;;;"";"";"";"";"";0;0;"- Née vers 1215
- Décédée en 1256, à l'âge d'environ 41 ans";0;
22;3884788;@I00222@;Maurice;DE RETOURTOUR;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=maurice&n=de+retourtour;2;0;0;2;forme2;;"";"";"";"";"";1;0;"- Né en 1210
- Décédé après 1252";0;
22;3884784;@I00223@;Godefroy 2;DE CAYRES;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=godefroy+2&n=de+cayres&oc=2;2;0;0;0;;;"";"";"";"";"";0;0;"- Né vers 1210
- Décédé vers 1261, à l'âge d'environ 51 ans";0;
22;3884777;@I00224@;Marquèse;DE MERCOEUR;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=marquese&n=de+mercoeur;3;0;1;2;forme2;vers 1270;"";"Dame de la baronnie de Clavelier en Auvergne";"";"";"";0;0;"- Née en 1240
- Décédée après 1290
- Dame de la baronnie de Clavelier en Auvergne";0;
22;3884776;@I00225@;Astorg 8;DE PEYRE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=astorg+8&n=de+peyre&oc=3;2;0;1;2;forme2;vers 1270;"";"";"";"";"";0;0;"- Né en 1236
- Décédé après 1302";0;
22;3884783;@I00226@;Méliore;DE SAINT-URCIZE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=meliore&n=de+saint+urcize;2;0;0;2;forme2;1235;"";"";"";"";"";0;0;"- Née vers 1212
- Décédée";0;
22;3884782;@I00227@;Déodat;DE CANILLAC;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=deodat&n=de+canillac;3;0;0;2;forme2;1235;"";"Seigneur de Canillac et de la Capelle";"";"";"";0;0;"- Né en 1217
- Décédé après 1264
- Seigneur de Canillac et de la Capelle";0;
22;3884779;@I00228@;Marquèze;DE  PEYRE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=marqueze&n=de+peyre;2;0;1;2;forme2;1255;"";"";"";"";"";0;0;"- Née vers 1235
- Décédée";0;
22;3884677;@I00229@;Aygline;VINCENS;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=aygline&n=vincens;1;0;1;0;;;"";"";"";"";"";0;0;"- Décédée";0;
22;3884676;@I00230@;Aymeric;DE MOSTUEJOULS;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=aymeric&n=de+mostuejouls;2;0;1;0;;;"";"";"";"";"";0;0;"- Né vers 1170
- Décédé après 1224";0;
22;3884778;@I00231@;Armand dit Pierre 4;DE MURAT;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=armand+dit+pierre+4&n=de+murat;3;0;1;2;forme2;1255;"";"Vicomte de Murat";"";"";"";0;0;"- Né en 1230
- Décédé en 1274, à l'âge de 44 ans
- Vicomte de Murat";0;
22;3884679;@I00232@;Régine;Y;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=regine&n=y;2;0;1;0;;;"";"";"";"";"";0;0;"- Née en 1165
- Décédée";0;
22;3884678;@I00233@;Bernard;DE LEVEZOU;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bernard&n=de+levezou;2;0;1;0;;;"";"";"";"";"";0;0;"- Né en 1160
- Décédé";0;
22;3884673;@I00234@;?;?;F;https://gw.geneanet.org/oollierbolvin?lang=fr&i=7316;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
22;3884672;@I00235@;Frédol 1;DE LA ROQUE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=fredol+1&n=de+la+roque;2;0;0;2;forme2;;"";"";"";"";"";0;0;"- Né vers 1210
- Décédé";0;
22;3884769;@I00236@;Maragde;D'ANDUZE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=maragde&n=d+anduze;3;0;1;2;forme2;avant 1238;"";"Dame de Portes, Luc, Pradelles et St Laurent les Bains";"";"";"";1;0;"- Née en 1210
- Décédée en 1252, à l'âge de 42 ans
- Dame de Portes, Luc, Pradelles et St Laurent les Bains";0;
22;3884768;@I00237@;Guillaume;DE CHATEAUNEUF-RANDON;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guillaume&n=de+chateauneuf+randon&oc=2;2;0;1;2;forme2;avant 1238;"";"";"";"";"";1;0;"- Né en 1210
- Décédé en 1247, à l'âge de 37 ans";0;
22;3884781;@I00238@;Béatrix;DE CHATEAUNEUF DE BARJAC;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=beatrix&n=de+chateauneuf+de+barjac;2;0;0;0;;;"";"";"";"";"";0;0;"- Née vers 1225
- Décédée en 1263, à l'âge d'environ 38 ans";0;
22;3884780;@I00239@;Guérin 3;DE CHATEAUNEUF-RANDON D'APCHIER;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guerin+3&n=de+chateauneuf+randon+d+apchier&oc=2;2;0;0;2;forme2;;"";"";"";"";"";0;0;"- Né en 1210
- Décédé en 1249, à l'âge de 39 ans";0;
23;7769472;@I00240@;Jean;DE CADOËNE DE GABRIAC;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jean&n=de+cadoene+de+gabriac;2;0;1;0;;;"";"";"";"";"";0;0;"- Né vers 1180
- Décédé";0;
23;7769473;@I00241@;?;?;F;https://gw.geneanet.org/oollierbolvin?lang=fr&i=8174;0;0;1;0;;;"";"";"";"";"";0;0;"";0;
23;7769579;@I00242@;?;?;F;https://gw.geneanet.org/oollierbolvin?lang=fr&i=9336;0;0;1;0;;;"";"";"";"";"";0;0;"";0;
23;7769577;@I00243@;?;?;F;https://gw.geneanet.org/oollierbolvin?lang=fr&i=9334;0;0;1;0;;;"";"";"";"";"";0;0;"";0;
23;7769576;@I00244@;Armand 1er;DE RETOURTOUR;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=armand+1er&n=de+retourtour;2;0;1;0;;;"";"";"";"";"";0;0;"- Né vers 1175
- Décédé après 1247";0;
23;7769578;@I00245@;Guigon II;DE DUNIERES;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guigon+ii&n=de+dunieres;2;0;1;2;forme2;;"";"";"";"";"";0;0;"- Né vers 1190
- Décédé";0;
23;7769345;@I00246@;?;?;F;https://gw.geneanet.org/oollierbolvin?lang=fr&i=7318;0;0;1;0;;;"";"";"";"";"";0;0;"";0;
23;7769557;@I00247@;Gaillarde;DE LA TOUR D'AUVERGNE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=gaillarde&n=de+la+tour+d+auvergne;2;0;1;2;forme2;;"";"";"";"";"";0;0;"- Née en 1210
- Décédée en 1270, à l'âge de 60 ans";0;
23;7769344;@I00248@;Aynier 1;DE LA ROQUE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=aynier+1&n=de+la+roque;2;0;1;0;;;"";"";"";"";"";0;0;"- Né vers 1150
- Décédé";0;
23;7769556;@I00249@;Pierre 3;DE MURAT;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=pierre+3&n=de+murat;3;0;1;2;forme2;;"";"Vicomte de Murat,";"";"";"";0;0;"- Né vers 1200
- Décédé vers 1260, à l'âge d'environ 60 ans
- Vicomte de Murat,";0;
23;7769565;@I00250@;Irdoine;DE SEVERAC;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=irdoine&n=de+severac;3;0;1;2;forme2;;"";"Héritière de la maison Séverac";"";"";"";0;0;"- Née vers 1180
- Décédée en 1222, à l'âge d'environ 42 ans
- Héritière de la maison Séverac";0;
23;7769564;@I00251@;Déodat dit Le Cathare;DE CAYLUS;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=deodat+dit+le+cathare&n=de+caylus;3;0;2;2;forme2;;"";"Seigneur de Séverac, de Combret (12), de Canillac (19), de Caylus (82)";"";"";"";0;0;"- Né vers 1185 - Caylus, 82038, Tarn-et-Garonne, Midi-Pyrénées, France
- Décédé en 1251, à l'âge d'environ 66 ans
- Seigneur de Séverac, de Combret (12), de Canillac (19), de Caylus (82)
@todo vérifier les événements pour Déodat dit Le Cathare DE CAYLUS (2 erreur(s) détectée(s))";2;
23;7769553;@I00252@;Guigonne;DE CENARET;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guigonne&n=de+cenaret;2;0;1;2;forme2;1230;"";"";"";"";"";0;0;"- Née vers 1215
- Décédée";0;
23;7769567;@I00253@;Galliane;XX;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=galliane&n=xx;1;0;1;0;;;"";"";"";"";"";0;0;"- Décédée";0;
23;7769566;@I00254@;Pons;DE SAINT-URCIZE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=pons&n=de+saint+urcize;2;0;1;2;forme2;;"";"";"";"";"";0;0;"- Né en 1180 - Chaudes-Aigues, 15045, Cantal, Auvergne, France
- Décédé en 1238, à l'âge de 58 ans";0;
23;7769555;@I00255@;Béatrix;DE BOURBON;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=beatrix&n=de+bourbon;3;0;1;2;forme2;1238;"";"Dame de Cessel,";"";"";"";1;0;"- Née vers 1215
- Décédée en 1281, à l'âge d'environ 66 ans
- Dame de Cessel,";0;
23;7769552;@I00256@;Astorg 7;DE PEYRE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=astorg+7&n=de+peyre&oc=4;3;0;1;2;forme2;1230;"";"Baron de Peyre";"";"";"";1;0;"- Né vers 1210 - St-Sauveur-de-Peyre, 48183, Lozère, Languedoc-Roussillon, France
- Décédé en 1274, à l'âge d'environ 64 ans
- Baron de Peyre";0;
23;7769554;@I00257@;Béraud le Grand;DE MERCOEUR;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=beraud+le+grand&n=de+mercoeur;3;0;1;2;forme2;1238;"";"Sire de Mercoeur, connétable d'Auvergne, bailli du roi";"";"";"";2;1;"- Né peut-être en 1200
- Décédé en 1294, peut-être à l'âge de 94 ans
- Sire de Mercoeur, connétable d'Auvergne, bailli du roi";0;
23;7769561;@I00258@;Blanche;D'AUVERGNE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=blanche&n=d+auvergne;2;0;0;2;forme2;;"";"";"";"";"";0;0;"- Née vers 1185
- Décédée";0;
23;7769537;@I00259@;Almoys la Troubadouresse;DE CHATEAUNEUF;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=almoys+la+troubadouresse&n=de+chateauneuf;1;0;1;0;;1198;"";"";"";"";"";0;0;"- Décédée";0;
23;7769560;@I00260@;Guérin 2;DE CHATEAUNEUF-RANDON D'APCHIER;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guerin+2&n=de+chateauneuf+randon+d+apchier;2;0;0;2;forme2;;"";"";"";"";"";0;0;"- Né vers 1180
- Décédé vers 1214, à l'âge d'environ 34 ans";0;
23;7769536;@I00261@;Guy Lo Comtor;DE CHATEAUNEUF-RANDON DE JOYEUSE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guy+lo+comtor&n=de+chateauneuf+randon+de+joyeuse;3;0;1;2;forme2;1198;"";"Seigneur de Joyeuse";"";"";"";0;0;"- Né vers 1160
- Décédé en 1219, à l'âge d'environ 59 ans
- Seigneur de Joyeuse";0;
23;7769539;@I00262@;Vierne;DU LUC;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=vierne&n=du+luc;3;0;1;2;forme2;;"";"Dame du Luc, de Pradelles, de Joyeuse, de Genouillac.";"";"";"";0;0;"- Née en 1180
- Décédée en 1223, à l'âge de 43 ans
- Dame du Luc, de Pradelles, de Joyeuse, de Genouillac.";0;
23;7769538;@I00263@;Bernard 8;D'ANDUZE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bernard+8&n=d+anduze;2;0;1;2;forme2;;"";"";"";"";"";0;0;"- Né vers 1180
- Décédé en 1223, à l'âge d'environ 43 ans";0;
24;15539157;@I00264@;?;?;F;https://gw.geneanet.org/oollierbolvin?lang=fr&i=9338;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
24;15539156;@I00265@;Aymon;DE DUNIERES;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=aymon&n=de+dunieres;2;0;0;2;forme2;;"";"";"";"";"";0;0;"- Né vers 1150
- Décédé";0;
24;15539109;@I00266@;Alix;DE BOURGOGNE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=alix&n=de+bourgogne;3;0;1;2;forme2;;"";"Dame de Chamalières";"";"";"";0;0;"- Née en 1177
- Décédée en 1216, à l'âge de 39 ans
- Dame de Chamalières";0;
24;15539108;@I00267@;Béraud 7;DE MERCOEUR;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=beraud+7&n=de+mercoeur;3;0;1;2;forme2;;"";"Seigneur de Mercoeur, croisé en 1190";"";"";"";0;0;"- Né vers 1151
- Décédé en 1208, à l'âge d'environ 57 ans
- Seigneur de Mercoeur, croisé en 1190";0;
24;15539105;@I00268@;Alamande;DE PIERRE DE GANGES;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=alamande&n=de+pierre+de+ganges;3;0;0;2;forme2;1205;"";"Demoiselle de Ganges";"";"";"";0;0;"- Née vers 1190
- Décédée en 1252, à l'âge d'environ 62 ans
- Demoiselle de Ganges";0;
24;15539111;@I00269@;Béatrix;DE MONTLUCON;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=beatrix&n=de+montlucon;3;0;1;2;forme2;avant 1215;"";"Dame de Montluçon";"";"";"";0;0;"- Née vers 1195
- Décédée en 1238, à l'âge d'environ 43 ans
- Dame de Montluçon";0;
24;15539104;@I00270@;Astorg 6;DE PEYRE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=astorg+6&n=de+peyre&oc=5;3;0;0;2;forme2;1205;"";"Baron de Peyre";"";"";"";1;0;"- Né en 1180
- Décédé en 1230, à l'âge de 50 ans
- Baron de Peyre";0;
24;15539110;@I00271@;Archambaud 8 le Grand;DE BOURBON;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=archambaud+8+le+grand&n=de+bourbon;3;0;1;2;forme2;avant 1215;"";"Seigneur de Bourbon, connétable de France";"";"";"";1;1;"- Né en 1192
- Décédé le 30 août 1242 - Cognat-Lyonne, 03080, Allier, Auvergne, France, à l'âge de 50 ans
- Seigneur de Bourbon, connétable de France";0;
24;15539133;@I00272@;?;?;F;https://gw.geneanet.org/oollierbolvin?lang=fr&i=7466;0;0;1;0;;;"";"";"";"";"";0;0;"";0;
24;15539132;@I00273@;Bertrand;DE SAINT-URCIZE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bertrand&n=de+saint+urcize;2;0;1;2;forme2;;"";"";"";"";"";0;0;"- Né vers 1150
- Décédé";0;
24;15539107;@I00274@;Almodis;DE PERIGORD;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=almodis&n=de+perigord;2;0;1;2;forme2;1212;"";"";"";"";"";0;0;"- Née en 1195
- Décédée";0;
24;15539106;@I00275@;Bernard;DE CENARET;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bernard&n=de+cenaret;3;0;1;2;forme2;1212;"";"Seigneur de Cénaret (12), chevalier";"";"";"";0;0;"- Né vers 1190
- Décédé vers 1239, à l'âge d'environ 49 ans
- Seigneur de Cénaret (12), chevalier";0;
24;15539129;@I00276@;Marie;DE CAYLUS;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=marie&n=de+caylus;3;0;1;2;forme2;;"Ayssènes, 12017, Aveyron, Midi-Pyrénées, France,";"Dame de Caylus, de Bournac, de St Afrique et de Montaigut";"";"";"";0;0;"- Née vers 1165 - Caylus, 82038, Tarn-et-Garonne, Midi-Pyrénées, France
- Décédée en 1196, à l'âge d'environ 31 ans
- Dame de Caylus, de Bournac, de St Afrique et de Montaigut";0;
24;15539128;@I00277@;Pierre;DE COMBRET;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=pierre&n=de+combret;3;0;1;2;forme2;;"Ayssènes, 12017, Aveyron, Midi-Pyrénées, France,";"Vicomte d' Ayssènes et de Combret";"";"";"";0;0;"- Né vers 1165 - Ayssènes, 12017, Aveyron, Midi-Pyrénées, France
- Décédé
- Vicomte d' Ayssènes et de Combret";0;
24;15539113;@I00279@;X;DE THURET;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=x&n=de+thuret&oc=4;2;0;1;0;;;"";"";"";"";"";0;0;"- Née vers 1170
- Décédée";0;
24;15539130;@I00280@;Guy 3;DE SEVERAC;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guy+3&n=de+severac;3;0;1;2;forme2;;"";"Chevalier, seigneur de Séverac";"";"";"";0;0;"- Né vers 1150
- Décédé en 1181, à l'âge d'environ 31 ans
- Chevalier, seigneur de Séverac";0;
24;15539112;@I00281@;Pierre  2;DE MURAT;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=pierre+2&n=de+murat;3;0;1;2;forme2;;"";"Vicomte de Murat, chevalier en 1196, croisé en 1187";"";"";"";0;0;"- Né en 1160
- Décédé en 1209, à l'âge de 49 ans
- Vicomte de Murat, chevalier en 1196, croisé en 1187";0;
24;15539115;@I00282@;Jeanne;DE TOULOUSE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jeanne&n=de+toulouse;2;0;1;2;forme2;1218;"";"";"";"";"";0;0;"- Née vers 1195
- Décédée le 28 mai 1255, à l'âge d'environ 60 ans";0;
24;15539114;@I00283@;Bernard;DE LA TOUR D'AUVERGNE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bernard&n=de+la+tour+d+auvergne;3;0;1;2;forme2;1218;"";"Seigneur de la Tour ..., croisé en 1250";"";"";"";0;0;"- Né en 1190
- Décédé le 29 décembre 1253, à l'âge de 63 ans
- Seigneur de la Tour ..., croisé en 1250";0;
24;15539131;@I00278@;Béatrix;DE CANILLAC;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=beatrix&n=de+canillac;3;0;1;2;forme2;;"";"Héritière de la maison de Canillac";"";"";"";0;0;"- Née vers 1160
- Décédée en 1220, à l'âge d'environ 60 ans
- Héritière de la maison de Canillac";0;
25;31078313;@I00284@;?;?;F;https://gw.geneanet.org/oollierbolvin?lang=fr&i=9340;0;0;1;0;;;"";"";"";"";"";0;0;"";0;
25;31078312;@I00285@;Guigon 1er;DE DUNIERES;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guigon+1er&n=de+dunieres;2;0;1;0;;;"";"";"";"";"";0;0;"- Né vers 1120
- Décédé";0;
24;15539076;@I00286@;Bernard 7;D'ANDUZE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bernard+7&n=d+anduze;3;0;1;2;forme2;avant 1180;"Vauvert, 30341, Gard, Languedoc-Roussillon, France,";"Écuyer, seigneur d'Anduze, de Sauve, de Sommières et en partie d'Alès";"";"";"";0;0;"- Né vers 1165 - Anduze, 30010, Gard, Languedoc-Roussillon, France
- Décédé en 1222, à l'âge d'environ 57 ans
- Écuyer, seigneur d'Anduze, de Sauve, de Sommières et en partie d'Alès";0;
24;15539077;@I00287@;Marquise;DE SAUVE DE POSQUIERES;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=marquise&n=de+sauve+de+posquieres;2;0;1;2;forme2;avant 1180;"Vauvert, 30341, Gard, Languedoc-Roussillon, France,";"";"";"";"";0;0;"- Née vers 1165
- Décédée en 1210, à l'âge d'environ 45 ans";0;
24;15539079;@I00288@;Fias;DE JOYEUSE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=fias&n=de+joyeuse;3;0;1;2;forme2;vers 1160;"";"Dame de Joyeuse";"";"";"";0;0;"- Née en 1142
- Décédée en 1186, à l'âge de 44 ans
- Dame de Joyeuse";0;
24;15539078;@I00289@;Bertrand;DE CHATEAUNEUF-RANDON;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bertrand&n=de+chateauneuf+randon;3;0;1;2;forme2;vers 1160;"";"Prince du Luc, seigneur de Joyeuse";"";"";"";0;0;"- Né vers 1130
- Décédé vers 1185, à l'âge d'environ 55 ans
- Prince du Luc, seigneur de Joyeuse";0;
24;15539073;@I00290@;Marie;DU MAS DE GROSFAU;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=marie&n=du+mas+de+grosfau;2;0;1;2;forme2;vers 1150;"";"";"";"";"";0;0;"- Née vers 1125 - Joyeuse, 07110, Ardèche, Rhône-Alpes, France
- Décédée en 1160, à l'âge d'environ 35 ans";0;
24;15539072;@I00291@;Guillaume II;DE CHATEAUNEUF DE RANDON;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guillaume+ii&n=de+chateauneuf+de+randon;3;0;1;2;forme2;vers 1150;"";"Seigneur de Randon et du Cheylard, protecteur des troubadours";"";"";"";0;0;"- Né vers 1125
- Décédé en 1175, à l'âge d'environ 50 ans
- Seigneur de Randon et du Cheylard, protecteur des troubadours";0;
24;15539121;@I00292@;Alix;D'APCHIER;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=alix&n=d+apchier;2;0;0;2;forme2;1160;"";"";"";"";"";0;0;"- Née vers 1145
- Décédée vers 1180, à l'âge d'environ 35 ans";0;
24;15539122;@I00293@;Robert  1er Dauphin;D'AUVERGNE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=robert+1er+dauphin&n=d+auvergne;3;0;1;2;forme2;;"";"Dauphin d'Auvergne, de Clermont,troubadour";"";"";"";0;0;"- Né en 1150
- Décédé le 22 mars 1234, à l'âge de 84 ans
- Dauphin d'Auvergne, de Clermont,troubadour";0;
24;15539120;@I00294@;Guérin 1er ( Le Troubadour );DE CHATEAUNEUF-RANDON D'APCHIER;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guerin+1er+le+troubadour&n=de+chateauneuf+randon+d+apchier;2;0;0;2;forme2;1160;"";"";"";"";"";0;0;"- Né vers 1150
- Décédé en 1185, à l'âge d'environ 35 ans
@todo Geneanet signale des anomalies sur Guérin 1er ( Le Troubadour ) DE CHATEAUNEUF-RANDON D'APCHIER. Vérifier la source.";1;
24;15539123;@I00295@;Guillemette Huguette;DE COMBORN;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guillemette+huguette&n=de+comborn;3;0;1;2;forme2;;"";"Comtesse de Montferrand";"";"";"";0;0;"- Née en 1155
- Décédée en 1199, à l'âge de 44 ans
- Comtesse de Montferrand";0;
25;31078229;@I00296@;Judith;DE MERCOEUR;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=judith&n=de+mercoeur;2;0;1;2;forme2;1190;"";"";"";"";"";0;0;"- Née vers 1165
- Décédée en 1208, à l'âge d'environ 43 ans";0;
25;31078228;@I00298@;Bertrand II;DE LA TOUR D'AUVERGNE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bertrand+ii&n=de+la+tour+d+auvergne;2;0;1;2;forme2;1190;"";"";"";"";"";0;0;"- Né en 1130
- Décédé en 1213, à l'âge de 83 ans";0;
